service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode
0.19635627530364372,4427.0,0,1225.8,1245.0,S1,dqn,1,355
0.1389866291344124,5266.0,0,1579.2,1631.0,S1,dqn,1,356
0.08554176450855418,5694.0,0,1539.8,1561.0,S1,dqn,1,357
0.10068259385665529,5612.0,2,1354.0,1359.0,S1,dqn,1,358
0.16231474947071278,5176.0,0,1298.6,1303.0,S1,dqn,1,359
0.11403169694626981,4871.0,0,1156.2,1173.0,S1,dqn,1,360
0.1210564930300807,5179.0,4,1596.6,1724.0,S1,dqn,1,361
0.1667789757412399,5493.0,5,1661.6,1744.0,S1,dqn,1,362
0.23222940226171243,4371.0,2,1117.6,1119.0,S1,dqn,1,363
0.11619840443981963,5453.0,1,1445.2,1453.0,S1,dqn,1,364
0.17326732673267325,5248.0,3,1375.6,1405.0,S1,dqn,1,365
0.1686401148188016,5121.0,0,1373.0,1411.0,S1,dqn,1,366
0.13436345314074571,5546.0,0,1553.6,1594.0,S1,dqn,1,367
0.12491077801570306,5261.0,1,1628.3999999999999,1727.0,S1,dqn,1,368
