service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode,c_h,c_b,c_o,c_disruption,lambda_scri,scri_threshold,scri_mode,s,S
0.342512908777969,6932.0,0,2340.2999999999997,2428.5,S2,"sS(s=10,S=45)",42,25,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.40319583797844666,6142.449999291713,6,2052.679999920209,2178.699999932456,S2,"sS(s=10,S=45)",42,26,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.31222432262129807,7942.899999376525,6,2053.92999994474,2092.0,S2,"sS(s=10,S=45)",42,27,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3206842923794712,7892.5804871829105,5,2060.9999997312975,2076.649999714815,S2,"sS(s=10,S=45)",42,28,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3813559322033898,6297.899999651178,2,1790.2,1850.5,S2,"sS(s=10,S=45)",42,29,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3506829088224437,6370.799999735141,2,1873.319999866087,1883.1499998326087,S2,"sS(s=10,S=45)",42,30,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3084755914944594,8212.1,0,2826.1,3082.5,S2,"sS(s=10,S=45)",42,31,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.29780564263322884,6447.9,0,2103.66,2283.9,S2,"sS(s=10,S=45)",42,32,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3269850571344858,8243.934999397705,7,2617.816999971009,2815.1,S2,"sS(s=10,S=45)",42,33,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.30876565295169944,6975.299999867791,2,2212.519999973558,2280.0,S2,"sS(s=10,S=45)",42,34,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.34368803701255785,7170.2,0,1797.3,1801.5,S2,"sS(s=10,S=45)",42,35,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.34357734806629836,6988.099999860317,2,1906.959999888254,1922.5999998603174,S2,"sS(s=10,S=45)",42,36,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.34505862646566166,7159.249999621302,4,1778.6299999739501,1804.0,S2,"sS(s=10,S=45)",42,37,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.30831826401446655,8187.8,0,2372.3199999999997,2422.5,S2,"sS(s=10,S=45)",42,38,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3187059577194106,7609.899999682633,4,2215.0599999678248,2337.0,S2,"sS(s=10,S=45)",42,39,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3017123287671233,7322.599999571964,4,2169.8199999143926,2230.5,S2,"sS(s=10,S=45)",42,40,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3425054308472122,6654.0,0,1971.26,2083.8,S2,"sS(s=10,S=45)",42,41,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3020865773902211,8042.499998655031,6,2286.6799997863723,2397.6499997329656,S2,"sS(s=10,S=45)",42,42,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.30949105914718017,7216.8499996755945,5,1720.43999991857,1753.2999998982125,S2,"sS(s=10,S=45)",42,43,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.35269078747339616,7697.299999777487,2,2039.7,2056.5,S2,"sS(s=10,S=45)",42,44,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.32212968471148123,8080.199999858158,2,2041.9199999716316,2047.5,S2,"sS(s=10,S=45)",42,45,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.34098051539912005,7618.499999894212,2,2355.759999915369,2545.5999998942116,S2,"sS(s=10,S=45)",42,46,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.2951162183337686,9488.949999679717,5,2941.3899999025703,3093.5999999025803,S2,"sS(s=10,S=45)",42,47,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3976818545163869,5726.8,0,1655.1,1693.5,S2,"sS(s=10,S=45)",42,48,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.31899061792300226,7670.7461379223505,10,2029.2769228671423,2054.846153583928,S2,"sS(s=10,S=45)",42,49,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,45.0
0.3975720789074355,6136.859875819866,6,1706.0799999493213,1805.0,S2,"sS(s=10,S=50)",42,0,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3922724296005239,7012.6,0,1826.4,1852.0,S2,"sS(s=10,S=50)",42,1,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.31914212548015364,7757.649999575752,5,2393.359999715115,2537.199999643894,S2,"sS(s=10,S=50)",42,2,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.4341260853152133,5989.249992071016,3,1635.6599983772433,1693.0499999384,S2,"sS(s=10,S=50)",42,3,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3799808734459675,7262.199999909411,1,2089.959999927529,2176.199999909412,S2,"sS(s=10,S=50)",42,4,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3423485107839781,7120.449999316354,8,1920.3499999025078,1953.6499999347457,S2,"sS(s=10,S=50)",42,5,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3338018271257906,6952.299999436836,2,2092.4399999999996,2173.7,S2,"sS(s=10,S=50)",42,6,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3711952487008166,6378.7,0,1713.6,1732.0,S2,"sS(s=10,S=50)",42,7,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.40552016985138006,6418.949999923,1,1949.6799999384,2027.049999923,S2,"sS(s=10,S=50)",42,8,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.33596722270997953,8211.184660210802,4,2262.3599999999997,2318.2,S2,"sS(s=10,S=50)",42,9,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.33579583613163194,7251.549999845908,2,2035.5399999834408,2068.0,S2,"sS(s=10,S=50)",42,10,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.35398230088495575,8042.099999850619,2,2052.4,2086.0,S2,"sS(s=10,S=50)",42,11,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.30689543541599223,7674.0,0,2169.0,2284.0,S2,"sS(s=10,S=50)",42,12,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3412436167017122,8072.099999737014,4,2198.379999949508,2215.0499999368853,S2,"sS(s=10,S=50)",42,13,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.38118022328548645,7309.507692083201,3,1994.2061538181388,2059.5076922726735,S2,"sS(s=10,S=50)",42,14,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3605419695968275,7150.099999665315,4,2108.919999866392,2167.599999888882,S2,"sS(s=10,S=50)",42,15,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.36350877192982456,6727.739040777914,5,2104.4799998285594,2223.949999785699,S2,"sS(s=10,S=50)",42,16,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3671736823487796,6794.099999833383,2,1793.9399998667059,1866.7999998333823,S2,"sS(s=10,S=50)",42,17,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3728813559322034,6941.053622989379,2,2273.0,2392.0,S2,"sS(s=10,S=50)",42,18,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.37751561415683554,6848.3058817570945,5,2305.6911763925928,2457.0499999457747,S2,"sS(s=10,S=50)",42,19,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.337027027027027,8889.940163395058,9,2368.2480327394683,2446.049999954438,S2,"sS(s=10,S=50)",42,20,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3175918254625794,8843.599999893346,2,2738.1999999146774,2807.4999998933467,S2,"sS(s=10,S=50)",42,21,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.2952674897119342,9688.149999928037,1,2732.22,2827.0,S2,"sS(s=10,S=50)",42,22,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.35987460815047023,7614.19999958767,3,2109.0,2137.0,S2,"sS(s=10,S=50)",42,23,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.32753970632304463,8112.149999897333,1,2236.2000000000003,2309.3,S2,"sS(s=10,S=50)",42,24,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3614457831325301,6797.1,0,2343.2,2445.0,S2,"sS(s=10,S=50)",42,25,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.4414715719063545,5956.889999296804,6,1997.3879999212272,2127.199999932456,S2,"sS(s=10,S=50)",42,26,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3393194706994329,7822.399999376525,6,2067.82999994474,2114.0,S2,"sS(s=10,S=50)",42,27,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.35023328149300154,7743.110974993515,5,2029.0999997312974,2050.649999714815,S2,"sS(s=10,S=50)",42,28,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.40309506263817246,6194.899999651178,2,1814.2,1882.5,S2,"sS(s=10,S=50)",42,29,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3875968992248062,6193.299999735141,2,1842.319999866087,1842.6499998326087,S2,"sS(s=10,S=50)",42,30,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.32943995208146154,8104.1,0,2838.0,3091.0,S2,"sS(s=10,S=50)",42,31,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.31347962382445144,6408.9,0,2164.66,2362.9,S2,"sS(s=10,S=50)",42,32,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.35452680925871666,8093.974647339504,6,2606.2499999809875,2822.1,S2,"sS(s=10,S=50)",42,33,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3409660107334526,6832.799999867791,2,2133.719999973558,2193.0,S2,"sS(s=10,S=50)",42,34,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.380039656311963,6977.2,0,1748.8,1757.5,S2,"sS(s=10,S=50)",42,35,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3798342541436464,6814.099999860317,2,1863.759999888254,1886.0999998603174,S2,"sS(s=10,S=50)",42,36,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.36515912897822445,7065.749999621302,4,1781.22999997395,1826.0,S2,"sS(s=10,S=50)",42,37,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3399638336347197,8010.8,0,2294.26,2326.0,S2,"sS(s=10,S=50)",42,38,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3523382447149263,7428.899999682633,4,2161.5599999678248,2280.0,S2,"sS(s=10,S=50)",42,39,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3308219178082192,7201.599999571964,4,2121.9199999143925,2175.5,S2,"sS(s=10,S=50)",42,40,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3577118030412744,6604.6,0,1928.1999999999998,2039.8,S2,"sS(s=10,S=50)",42,41,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.32793522267206476,7924.249999617531,5,2278.8799997863725,2406.1499997329656,S2,"sS(s=10,S=50)",42,42,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.32668500687757906,7150.8499996755945,5,1643.2299998948777,1665.2999998982125,S2,"sS(s=10,S=50)",42,43,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.36363636363636365,7690.1999997774865,2,1979.76,1999.2,S2,"sS(s=10,S=50)",42,44,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3420582986317668,7964.899999858158,2,2076.6599999716314,2120.5,S2,"sS(s=10,S=50)",42,45,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.37460716530483973,7433.499999894212,2,2278.759999915369,2464.0999998942116,S2,"sS(s=10,S=50)",42,46,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3264559937320449,9272.449999679717,5,2865.8899999025703,3012.0999999025803,S2,"sS(s=10,S=50)",42,47,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.43605115907274183,5567.5,0,1614.3999999999999,1648.0,S2,"sS(s=10,S=50)",42,48,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.3396958912973148,7569.849984124771,9,2087.4399998290787,2122.0499997863485,S2,"sS(s=10,S=50)",42,49,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,50.0
0.4336115326251897,5977.384567183759,6,1703.5799999493213,1812.0,S2,"sS(s=10,S=55)",42,0,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.4266535690897184,6834.6,0,1769.2,1782.5,S2,"sS(s=10,S=55)",42,1,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.33290653008962867,7710.449999575752,5,2408.7999997151146,2566.9999996438937,S2,"sS(s=10,S=55)",42,2,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.47565118912797283,5794.249992071016,3,1566.1599983772433,1611.5499999384,S2,"sS(s=10,S=55)",42,3,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.38412496015301245,7254.349999847315,2,2030.599999927529,2103.9999999094116,S2,"sS(s=10,S=55)",42,4,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.37076343717904825,6992.049999316354,8,1894.2699999025078,1915.5499999347458,S2,"sS(s=10,S=55)",42,5,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3460997891777934,6913.199999436835,2,2078.22,2147.7,S2,"sS(s=10,S=55)",42,6,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.4064587973273942,6225.7,0,1697.8,1710.5,S2,"sS(s=10,S=55)",42,7,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.42356687898089174,6339.349999923,1,1924.4799999384,1984.549999923,S2,"sS(s=10,S=55)",42,8,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3526485220954053,8119.3499997888775,3,2210.46,2262.2,S2,"sS(s=10,S=55)",42,9,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.36769644056413703,7101.049999845908,2,1998.139999983441,2031.5,S2,"sS(s=10,S=55)",42,10,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.387905604719764,7841.599999850619,2,2009.8999999999999,2049.5,S2,"sS(s=10,S=55)",42,11,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3344124312075105,7546.5,0,2156.2,2262.5,S2,"sS(s=10,S=55)",42,12,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.32892760588765396,8179.285713969947,5,2413.119999900228,2488.599999875285,S2,"sS(s=10,S=55)",42,13,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.41626794258373206,7118.738461315853,3,1917.1907692042603,1957.7384615053254,S2,"sS(s=10,S=55)",42,14,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3730998017184402,7060.149999604204,5,2142.719999862217,2224.649999827771,S2,"sS(s=10,S=55)",42,15,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3792982456140351,6663.899999509467,6,2066.909999773313,2212.449999785699,S2,"sS(s=10,S=55)",42,16,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3841528121683764,6727.899999833382,2,1804.5399998667058,1885.5999998333823,S2,"sS(s=10,S=55)",42,17,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.40847457627118644,6754.995651982972,2,2233.5,2355.5,S2,"sS(s=10,S=55)",42,18,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.37820957668285915,6870.585293454466,6,2272.1670587320673,2405.5499999457747,S2,"sS(s=10,S=55)",42,19,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.34054054054054056,8876.13941008993,9,2362.2436447918294,2453.049999954438,S2,"sS(s=10,S=55)",42,20,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.347970173985087,8654.32499989531,2,2689.4799999162483,2770.7249998953107,S2,"sS(s=10,S=55)",42,21,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3099279835390947,9604.349999928038,1,2670.92,2775.5,S2,"sS(s=10,S=55)",42,22,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3605015673981191,7629.999999587671,3,2067.5,2070.5,S2,"sS(s=10,S=55)",42,23,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.34462091699130953,7981.449999897333,1,2218.1,2304.3,S2,"sS(s=10,S=55)",42,24,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3910499139414802,6670.5,0,2263.2999999999997,2358.0,S2,"sS(s=10,S=55)",42,25,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.46488294314381273,5796.499999361713,5,1956.7499999342092,2075.699999932456,S2,"sS(s=10,S=55)",42,26,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.33742911153119093,7880.8499993045625,7,2107.52999994474,2136.0,S2,"sS(s=10,S=55)",42,27,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3673405909797823,7669.999999466209,4,2021.1999997312976,2024.6499997148148,S2,"sS(s=10,S=55)",42,28,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.423728813559322,6059.499999651179,2,1843.08,1920.6,S2,"sS(s=10,S=55)",42,29,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.4245108896271687,6015.799999735141,2,1838.8299999665217,1848.0,S2,"sS(s=10,S=55)",42,30,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3420185684336628,8052.1,0,2873.6,3144.0,S2,"sS(s=10,S=55)",42,31,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.34286833855799376,6303.4,0,2141.66,2336.9,S2,"sS(s=10,S=55)",42,32,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3691766774099033,7971.049999556049,5,2697.9499999809873,2958.1,S2,"sS(s=10,S=55)",42,33,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.37316636851520574,6690.299999867791,2,2054.919999973558,2106.0,S2,"sS(s=10,S=55)",42,34,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.4114342366159947,6830.7,0,1700.3,1713.5,S2,"sS(s=10,S=55)",42,35,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.41332872928176795,6597.099999860317,2,1813.559999888254,1849.5999998603174,S2,"sS(s=10,S=55)",42,36,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.38257956448911223,6987.449999621302,4,1783.8299999739502,1848.0,S2,"sS(s=10,S=55)",42,37,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3691983122362869,7805.5,0,2230.76,2241.5,S2,"sS(s=10,S=55)",42,38,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3840486867392697,7260.189208316524,4,2108.837841694603,2223.0,S2,"sS(s=10,S=55)",42,39,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3599315068493151,7077.099999571964,4,2118.019999914393,2175.5,S2,"sS(s=10,S=55)",42,40,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3736422881969587,6545.5,0,1913.8,2032.5,S2,"sS(s=10,S=55)",42,41,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.33821239489255683,7888.966922655048,6,2270.4733843820295,2414.6499997329656,S2,"sS(s=10,S=55)",42,42,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3576341127922971,7008.8499996755945,5,1567.7299998948777,1577.2999998982125,S2,"sS(s=10,S=55)",42,43,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3830951657038614,7577.599999777487,2,2103.68,2184.5,S2,"sS(s=10,S=55)",42,44,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.37477691850089234,7767.899999858158,2,2017.6599999716316,2064.5,S2,"sS(s=10,S=55)",42,45,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3761785040854808,7385.599999894212,2,2189.619999915369,2374.5999998942116,S2,"sS(s=10,S=55)",42,46,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.35753460433533557,9057.949999679717,5,2792.5899999025705,2933.5999999025803,S2,"sS(s=10,S=55)",42,47,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.4596322941646683,5471.7,0,1541.6200000000001,1562.4,S2,"sS(s=10,S=55)",42,48,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.3542542866386283,7507.149984135236,9,2192.2799997574507,2247.5999996968135,S2,"sS(s=10,S=55)",42,49,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,55.0
0.44688922610015175,5929.299999369371,5,1699.4599999493214,1819.0,S2,"sS(s=10,S=60)",42,0,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4443352979698756,6752.1,0,1712.0,1713.0,S2,"sS(s=10,S=60)",42,1,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3617157490396927,7573.949999575752,5,2352.7999997151146,2507.4999996438937,S2,"sS(s=10,S=60)",42,2,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.5137787844469611,5571.649992071017,3,1494.8599983772433,1521.0499999384,S2,"sS(s=10,S=60)",42,3,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.41249601530124325,7117.649999847315,2,2008.1999999275292,2077.9999999094116,S2,"sS(s=10,S=60)",42,4,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.40225950017117423,6847.349999316354,8,1829.089999805794,1831.149999773556,S2,"sS(s=10,S=60)",42,5,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3759662684469431,6780.199999436835,2,2045.2199999999998,2121.7,S2,"sS(s=10,S=60)",42,6,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.43801039346696363,6091.7,0,1674.0,1679.0,S2,"sS(s=10,S=60)",42,7,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4419674451521585,6258.149999923,1,1987.6799999384,2073.049999923,S2,"sS(s=10,S=60)",42,8,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3833772314896108,7936.3499997888775,3,2158.56,2206.2,S2,"sS(s=10,S=60)",42,9,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.39657488247145734,6976.049999845908,2,1961.899999983441,1995.0,S2,"sS(s=10,S=60)",42,10,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.42035398230088494,7651.099999850619,2,1977.3999999999999,2008.0,S2,"sS(s=10,S=60)",42,11,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3632243444480414,7337.2,0,2143.4,2241.0,S2,"sS(s=10,S=60)",42,12,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3562631420847101,8037.599999753985,4,2403.0199999002284,2478.0999998752854,S2,"sS(s=10,S=60)",42,13,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4360446570972887,7020.519230486408,4,1800.5753845903819,1806.4692307379773,S2,"sS(s=10,S=60)",42,14,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.39325842696629215,6995.849999604204,5,2115.9199998622166,2185.649999827771,S2,"sS(s=10,S=60)",42,15,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4108771929824561,6512.899999509467,6,2053.809999773313,2200.949999785699,S2,"sS(s=10,S=60)",42,16,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.39971701450300673,6614.899999833382,2,1757.2399998667058,1824.5999998333823,S2,"sS(s=10,S=60)",42,17,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4216949152542373,6638.917073089426,1,2196.4,2319.0,S2,"sS(s=10,S=60)",42,18,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4319916724496877,6531.285293630713,4,2179.6070587673166,2354.0499999457747,S2,"sS(s=10,S=60)",42,19,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.37027027027027026,8679.449999441109,7,2353.019999938809,2460.049999954438,S2,"sS(s=10,S=60)",42,20,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3783485225075946,8465.049999897275,2,2640.75999991782,2733.949999897275,S2,"sS(s=10,S=60)",42,21,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.32150205761316875,9544.949999928038,1,2702.1,2839.6,S2,"sS(s=10,S=60)",42,22,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.39184952978056425,7468.499999587671,3,2095.4,2109.0,S2,"sS(s=10,S=60)",42,23,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3745879532514234,7748.549999897334,1,2200.0,2299.3,S2,"sS(s=10,S=60)",42,24,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4185886402753873,6550.5,0,2181.4,2271.0,S2,"sS(s=10,S=60)",42,25,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.47417316982534374,5801.299999361713,5,1917.7299999342092,2024.1999999324562,S2,"sS(s=10,S=60)",42,26,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.36420919974795213,7765.3499993045625,7,2120.82999994474,2158.0,S2,"sS(s=10,S=60)",42,27,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.3953343701399689,7530.999999466209,4,1989.2999997312975,1998.6499997148148,S2,"sS(s=10,S=60)",42,28,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.43294030950626383,6042.799999598148,2,1811.4799999999998,1883.1,S2,"sS(s=10,S=60)",42,29,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.4614248800295312,5838.299999735141,2,1836.3299999665217,1855.0,S2,"sS(s=10,S=60)",42,30,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
0.35639412997903563,7989.6,0,2841.6,3087.0,S2,"sS(s=10,S=60)",42,31,0.1,3.0,1.1,7.0,14.0,0.7,hinge,10.0,60.0
